ibge,city,state,region,pop2019,pop2020,pop2021,isCountryside,cod_RegiaoDeSaude,name_RegiaoDeSaude,ibge_id
2702009,Coité do Nóia/AL,AL,Nordeste,10693,10643,10594,1,27007,7ª Região de Saúde,2702009
2702108,Colônia Leopoldina/AL,AL,Nordeste,21698,21818,21935,1,27003,3ª Região de Saúde,2702108
2702207,Coqueiro Seco/AL,AL,Nordeste,5845,5864,5882,0,27001,1ª Região de Saúde,2702207
2702306,Coruripe/AL,AL,Nordeste,56933,57294,57647,1,27006,6ª Região de Saúde,2702306
2702355,Craíbas/AL,AL,Nordeste,24219,24309,24396,1,27007,7ª Região de Saúde,2702355
2702405,Delmiro Gouveia/AL,AL,Nordeste,52016,52262,52501,1,27010,10ª Região de Saúde,2702405
2702504,Dois Riachos/AL,AL,Nordeste,11075,11067,11059,1,27009,9ª Região de Saúde,2702504
2702553,Estrela de Alagoas/AL,AL,Nordeste,18205,18255,18304,1,27008,8ª Região de Saúde,2702553
2702603,Feira Grande/AL,AL,Nordeste,22166,22178,22192,1,27007,7ª Região de Saúde,2702603
2702702,Feliz Deserto/AL,AL,Nordeste,4754,4779,4803,1,27006,6ª Região de Saúde,2702702
2702801,Flexeiras/AL,AL,Nordeste,12790,12807,12823,1,27001,1ª Região de Saúde,2702801
2702900,Girau do Ponciano/AL,AL,Nordeste,40917,41237,41549,1,27007,7ª Região de Saúde,2702900
2703007,Ibateguara/AL,AL,Nordeste,15616,15627,15637,1,27003,3ª Região de Saúde,2703007
2703106,Igaci/AL,AL,Nordeste,25631,25613,25596,1,27008,8ª Região de Saúde,2703106
2703205,Igreja Nova/AL,AL,Nordeste,24499,24586,24670,1,27006,6ª Região de Saúde,2703205
2703304,Inhapi/AL,AL,Nordeste,18385,18392,18398,1,27010,10ª Região de Saúde,2703304
2703403,Jacaré dos Homens/AL,AL,Nordeste,5253,5219,5185,1,27007,7ª Região de Saúde,2703403
2703502,Jacuípe/AL,AL,Nordeste,7021,7006,6992,1,27002,2ª Região de Saúde,2703502
2703601,Japaratinga/AL,AL,Nordeste,8361,8403,8444,1,27002,2ª Região de Saúde,2703601
2703700,Jaramataia/AL,AL,Nordeste,5770,5761,5751,1,27007,7ª Região de Saúde,2703700
2703759,Jequiá da Praia/AL,AL,Nordeste,11580,11536,11495,1,27006,6ª Região de Saúde,2703759
2703809,Joaquim Gomes/AL,AL,Nordeste,23993,24081,24167,1,27003,3ª Região de Saúde,2703809
2703908,Jundiá/AL,AL,Nordeste,4155,4137,4119,1,27003,3ª Região de Saúde,2703908
2704005,Junqueiro/AL,AL,Nordeste,24727,24722,24716,1,27005,5ª Região de Saúde,2704005
2704104,Lagoa da Canoa/AL,AL,Nordeste,17852,17771,17692,1,27007,7ª Região de Saúde,2704104
2704203,Limoeiro de Anadia/AL,AL,Nordeste,28635,28771,28904,1,27007,7ª Região de Saúde,2704203
2704302,Maceió/AL,AL,Nordeste,1018948,1025360,1031597,0,27001,1ª Região de Saúde,2704302
2704401,Major Isidoro/AL,AL,Nordeste,19804,19864,19923,1,27007,7ª Região de Saúde,2704401
2704500,Maragogi/AL,AL,Nordeste,32704,33032,33351,1,27002,2ª Região de Saúde,2704500
2704609,Maravilha/AL,AL,Nordeste,9163,9004,8850,1,27009,9ª Região de Saúde,2704609
2704708,Marechal Deodoro/AL,AL,Nordeste,51901,52380,52848,0,27001,1ª Região de Saúde,2704708
2704807,Maribondo/AL,AL,Nordeste,13264,13193,13123,1,27008,8ª Região de Saúde,2704807
2704906,Mar Vermelho/AL,AL,Nordeste,3514,3494,3474,1,27004,4ª Região de Saúde,2704906
2705002,Mata Grande/AL,AL,Nordeste,25216,25207,25200,1,27010,10ª Região de Saúde,2705002
2705101,Matriz de Camaragibe/AL,AL,Nordeste,24642,24634,24627,1,27002,2ª Região de Saúde,2705101
2705200,Messias/AL,AL,Nordeste,17856,18031,18201,0,27001,1ª Região de Saúde,2705200
2705309,Minador do Negrão/AL,AL,Nordeste,5329,5322,5315,1,27008,8ª Região de Saúde,2705309
2705408,Monteirópolis/AL,AL,Nordeste,7159,7165,7171,1,27009,9ª Região de Saúde,2705408
2705507,Murici/AL,AL,Nordeste,28236,28333,28428,0,27003,3ª Região de Saúde,2705507
2705606,Novo Lino/AL,AL,Nordeste,12690,12764,12837,1,27003,3ª Região de Saúde,2705606
2705705,Olho d'Água das Flores/AL,AL,Nordeste,21688,21738,21690,1,27009,9ª Região de Saúde,2705705
2705804,Olho d'Água do Casado/AL,AL,Nordeste,9373,9441,9507,1,27010,10ª Região de Saúde,2705804
2705903,Olho d'Água Grande/AL,AL,Nordeste,5123,5128,5133,1,27007,7ª Região de Saúde,2705903
2706000,Olivença/AL,AL,Nordeste,11624,11657,11681,1,27009,9ª Região de Saúde,2706000
2706109,Ouro Branco/AL,AL,Nordeste,11496,11535,11573,1,27009,9ª Região de Saúde,2706109
2706208,Palestina/AL,AL,Nordeste,5011,5037,5061,1,27009,9ª Região de Saúde,2706208
2706307,Palmeira dos Índios/AL,AL,Nordeste,73218,73337,73452,1,27008,8ª Região de Saúde,2706307
2706406,Pão de Açúcar/AL,AL,Nordeste,24399,24351,24307,1,27009,9ª Região de Saúde,2706406
2706422,Pariconha/AL,AL,Nordeste,10533,10539,10546,1,27010,10ª Região de Saúde,2706422
2706448,Paripueira/AL,AL,Nordeste,13176,13332,13484,0,27001,1ª Região de Saúde,2706448
2706505,Passo de Camaragibe/AL,AL,Nordeste,15245,15258,15270,1,27002,2ª Região de Saúde,2706505
2706604,Paulo Jacinto/AL,AL,Nordeste,7564,7560,7556,1,27004,4ª Região de Saúde,2706604
2706703,Penedo/AL,AL,Nordeste,63683,63846,64005,1,27006,6ª Região de Saúde,2706703
2706802,Piaçabuçu/AL,AL,Nordeste,17827,17848,17868,1,27006,6ª Região de Saúde,2706802
2706901,Pilar/AL,AL,Nordeste,35111,35212,35310,0,27001,1ª Região de Saúde,2706901
2707008,Pindoba/AL,AL,Nordeste,2908,2905,2903,1,27004,4ª Região de Saúde,2707008
2707107,Piranhas/AL,AL,Nordeste,25039,25183,25324,1,27010,10ª Região de Saúde,2707107
2707206,Poço das Trincheiras/AL,AL,Nordeste,14386,14418,14447,1,27009,9ª Região de Saúde,2707206
2707305,Porto Calvo/AL,AL,Nordeste,27165,27249,27331,1,27002,2ª Região de Saúde,2707305
2707404,Porto de Pedras/AL,AL,Nordeste,7786,7701,7618,1,27002,2ª Região de Saúde,2707404
2707503,Porto Real do Colégio/AL,AL,Nordeste,20066,20112,20158,1,27006,6ª Região de Saúde,2707503
2707602,Quebrangulo/AL,AL,Nordeste,11294,11248,11202,1,27004,4ª Região de Saúde,2707602
2707701,Rio Largo/AL,AL,Nordeste,75120,75394,75662,0,27001,1ª Região de Saúde,2707701
2707800,Roteiro/AL,AL,Nordeste,6664,6649,6634,1,27005,5ª Região de Saúde,2707800
2707909,Santa Luzia do Norte/AL,AL,Nordeste,7296,7320,7344,0,27001,1ª Região de Saúde,2707909
2708006,Santana do Ipanema/AL,AL,Nordeste,47654,47819,47910,1,27009,9ª Região de Saúde,2708006
2708105,Santana do Mundaú/AL,AL,Nordeste,10740,10687,10637,1,27003,3ª Região de Saúde,2708105
2708204,São Brás/AL,AL,Nordeste,6961,6969,6977,1,27006,6ª Região de Saúde,2708204
2708303,São José da Laje/AL,AL,Nordeste,23927,23996,24064,1,27003,3ª Região de Saúde,2708303
2708402,São José da Tapera/AL,AL,Nordeste,32260,32405,32462,1,27009,9ª Região de Saúde,2708402
2708501,São Luís do Quitunde/AL,AL,Nordeste,34555,34692,34825,1,27002,2ª Região de Saúde,2708501
2708600,São Miguel dos Campos/AL,AL,Nordeste,61251,61797,62328,1,27005,5ª Região de Saúde,2708600
2708709,São Miguel dos Milagres/AL,AL,Nordeste,7951,8013,8073,1,27002,2ª Região de Saúde,2708709
2708808,São Sebastião/AL,AL,Nordeste,34152,34290,34424,1,27007,7ª Região de Saúde,2708808
2708907,Satuba/AL,AL,Nordeste,13828,13936,14042,0,27001,1ª Região de Saúde,2708907
2708956,Senador Rui Palmeira/AL,AL,Nordeste,13870,13921,13893,1,27009,9ª Região de Saúde,2708956
2709004,Tanque d'Arca/AL,AL,Nordeste,6162,6138,6115,1,27008,8ª Região de Saúde,2709004
2709103,Taquarana/AL,AL,Nordeste,19980,20072,20162,1,27007,7ª Região de Saúde,2709103
2709152,Teotônio Vilela/AL,AL,Nordeste,44169,44372,44570,1,27005,5ª Região de Saúde,2709152
2709202,Traipu/AL,AL,Nordeste,27715,27826,27934,1,27007,7ª Região de Saúde,2709202
2709301,União dos Palmares/AL,AL,Nordeste,65611,65790,65963,1,27003,3ª Região de Saúde,2709301
2709400,Viçosa/AL,AL,Nordeste,25733,25693,25655,1,27004,4ª Região de Saúde,2709400
2300101,Abaiara/CE,CE,Nordeste,11737,11853,11965,1,23019,19ª Região Brejo Santo,2300101
2300150,Acarape/CE,CE,Nordeste,14929,15036,15140,1,23003,3ª Região Maracanaú,2300150
2300200,Acaraú/CE,CE,Nordeste,62641,63104,63556,1,23012,12ª Região Acaraú,2300200
2300309,Acopiara/CE,CE,Nordeste,54270,54481,54687,1,23018,18ª Região Iguatú,2300309
2300408,Aiuaba/CE,CE,Nordeste,17399,17493,17584,1,23014,14ª Região Tauá,2300408
2300507,Alcântaras/CE,CE,Nordeste,11714,11781,11846,1,23011,11ª Região Sobral,2300507
2300606,Altaneira/CE,CE,Nordeste,7586,7650,7712,1,23020,20ª Região Crato,2300606
2300705,Alto Santo/CE,CE,Nordeste,17146,17196,16077,1,23010,10ª Região Limoeiro do Norte,2300705
2300754,Amontada/CE,CE,Nordeste,43452,43829,44195,1,23006,6ª Região Itapipoca,2300754
2300804,Antonina do Norte/CE,CE,Nordeste,7353,7378,7402,1,23020,20ª Região Crato,2300804
2300903,Apuiarés/CE,CE,Nordeste,14600,14672,14742,1,23002,2ª Região Caucaia,2300903
2301000,Aquiraz/CE,CE,Nordeste,80271,80935,81581,0,23001,1ª Região Fortaleza,2301000
2301109,Aracati/CE,CE,Nordeste,74547,74975,75392,1,23007,7ª Região Aracati,2301109
2301208,Aracoiaba/CE,CE,Nordeste,26469,26535,26600,1,23004,4ª Região Baturité,2301208
2301257,Ararendá/CE,CE,Nordeste,10935,10959,10983,1,23015,15ª Região Crateús,2301257
2301307,Araripe/CE,CE,Nordeste,21600,21654,21707,1,23020,20ª Região Crato,2301307
2301406,Aratuba/CE,CE,Nordeste,11847,11802,11759,1,23004,4ª Região Baturité,2301406
2301505,Arneiroz/CE,CE,Nordeste,7840,7844,7848,1,23014,14ª Região Tauá,2301505
2301604,Assaré/CE,CE,Nordeste,23417,23478,23537,1,23020,20ª Região Crato,2301604
2301703,Aurora/CE,CE,Nordeste,24654,24610,24567,1,23019,19ª Região Brejo Santo,2301703
2301802,Baixio/CE,CE,Nordeste,6288,6303,6318,1,23017,17ª Região Icó,2301802
2301851,Banabuiú/CE,CE,Nordeste,18197,18256,18313,1,23008,8ª Região Quixadá,2301851
2301901,Barbalha/CE,CE,Nordeste,60781,61228,61662,1,23021,21ª Região Juazeiro do Norte,2301901
2301950,Barreira/CE,CE,Nordeste,22425,22573,22715,1,23003,3ª Região Maracanaú,2301950
2302008,Barro/CE,CE,Nordeste,22680,22758,22834,1,23019,19ª Região Brejo Santo,2302008
2302057,Barroquinha/CE,CE,Nordeste,15017,15044,15069,1,23016,16ª Região Camocim,2302057
2302107,Baturité/CE,CE,Nordeste,35750,35941,36127,1,23004,4ª Região Baturité,2302107
2302206,Beberibe/CE,CE,Nordeste,53573,53949,54315,1,23022,22ª Região Cascavel,2302206
2302305,Bela Cruz/CE,CE,Nordeste,32591,32722,32851,1,23012,12ª Região Acaraú,2302305
2302404,Boa Viagem/CE,CE,Nordeste,54470,54577,54680,1,23005,5ª Região Canindé,2302404
2302503,Brejo Santo/CE,CE,Nordeste,49477,49842,50195,1,23019,19ª Região Brejo Santo,2302503
2302602,Camocim/CE,CE,Nordeste,63661,63907,64147,1,23016,16ª Região Camocim,2302602
2302701,Campos Sales/CE,CE,Nordeste,27426,27470,27513,1,23020,20ª Região Crato,2302701
2302800,Canindé/CE,CE,Nordeste,76997,77244,77484,1,23005,5ª Região Canindé,2302800
2302909,Capistrano/CE,CE,Nordeste,17738,17786,17830,1,23004,4ª Região Baturité,2302909
2303006,Caridade/CE,CE,Nordeste,22547,22782,23011,1,23005,5ª Região Canindé,2303006
2303105,Cariré/CE,CE,Nordeste,18448,18459,18470,1,23011,11ª Região Sobral,2303105
2303204,Caririaçu/CE,CE,Nordeste,26965,26987,27008,1,23021,21ª Região Juazeiro do Norte,2303204
2303303,Cariús/CE,CE,Nordeste,18699,18699,18700,1,23018,18ª Região Iguatú,2303303
2303402,Carnaubal/CE,CE,Nordeste,17606,17685,17763,1,23013,13ª Região Tianguá,2303402
2303501,Cascavel/CE,CE,Nordeste,71743,72232,72706,0,23022,22ª Região Cascavel,2303501
2303600,Catarina/CE,CE,Nordeste,20698,20871,21041,1,23018,18ª Região Iguatú,2303600
2303659,Catunda/CE,CE,Nordeste,10342,10376,10410,1,23011,11ª Região Sobral,2303659
2303709,Caucaia/CE,CE,Nordeste,361400,365212,368918,0,23002,2ª Região Caucaia,2303709
2303808,Cedro/CE,CE,Nordeste,25557,25585,25612,1,23017,17ª Região Icó,2303808
2303907,Chaval/CE,CE,Nordeste,13069,13091,13112,1,23016,16ª Região Camocim,2303907
2303931,Choró/CE,CE,Nordeste,13521,13565,13608,1,23008,8ª Região Quixadá,2303931
2303956,Chorozinho/CE,CE,Nordeste,20264,20274,20286,0,23022,22ª Região Cascavel,2303956
2304004,Coreaú/CE,CE,Nordeste,23136,23239,23340,1,23011,11ª Região Sobral,2304004
2304103,Crateús/CE,CE,Nordeste,75074,75159,75241,1,23015,15ª Região Crateús,2304103
2304202,Crato/CE,CE,Nordeste,132123,133031,133913,1,23020,20ª Região Crato,2304202
2304236,Croatá/CE,CE,Nordeste,18063,18133,18201,1,23013,13ª Região Tianguá,2304236
2304251,Cruz/CE,CE,Nordeste,24827,24977,25121,1,23012,12ª Região Acaraú,2304251
2304269,Deputado Irapuan Pinheiro/CE,CE,Nordeste,9625,9662,9698,1,23018,18ª Região Iguatú,2304269
2304277,Ereré/CE,CE,Nordeste,7198,7225,7254,1,23010,10ª Região Limoeiro do Norte,2304277
2304285,Eusébio/CE,CE,Nordeste,53618,54337,55035,0,23001,1ª Região Fortaleza,2304285
2304301,Farias Brito/CE,CE,Nordeste,19450,19389,19330,1,23020,20ª Região Crato,2304301
2304350,Forquilha/CE,CE,Nordeste,24218,24452,24680,1,23011,11ª Região Sobral,2304350
2304400,Fortaleza/CE,CE,Nordeste,2669342,2686612,2703391,0,23001,1ª Região Fortaleza,2304400
2304459,Fortim/CE,CE,Nordeste,16480,16631,16776,1,23007,7ª Região Aracati,2304459
2304509,Frecheirinha/CE,CE,Nordeste,14072,14134,14195,1,23011,11ª Região Sobral,2304509
2304608,General Sampaio/CE,CE,Nordeste,7618,7694,7767,1,23002,2ª Região Caucaia,2304608
2304657,Graça/CE,CE,Nordeste,14399,14407,14415,1,23011,11ª Região Sobral,2304657
2304707,Granja/CE,CE,Nordeste,54748,54962,55170,1,23016,16ª Região Camocim,2304707
2304806,Granjeiro/CE,CE,Nordeste,4844,4814,4784,1,23021,21ª Região Juazeiro do Norte,2304806
2304905,Groaíras/CE,CE,Nordeste,11068,11144,11219,1,23011,11ª Região Sobral,2304905
2304954,Guaiúba/CE,CE,Nordeste,26064,26290,26508,0,23003,3ª Região Maracanaú,2304954
2305001,Guaraciaba do Norte/CE,CE,Nordeste,40642,40784,40921,1,23013,13ª Região Tianguá,2305001
2305100,Guaramiranga/CE,CE,Nordeste,5193,5132,5073,1,23004,4ª Região Baturité,2305100
2305209,Hidrolândia/CE,CE,Nordeste,19978,20053,20126,1,23011,11ª Região Sobral,2305209
2305233,Horizonte/CE,CE,Nordeste,67337,68529,69688,0,23022,22ª Região Cascavel,2305233
2305266,Ibaretama/CE,CE,Nordeste,13353,13369,13385,1,23008,8ª Região Quixadá,2305266
2305308,Ibiapina/CE,CE,Nordeste,24997,25082,25165,1,23013,13ª Região Tianguá,2305308
2305332,Ibicuitinga/CE,CE,Nordeste,12525,12629,12730,1,23008,8ª Região Quixadá,2305332
2305357,Icapuí/CE,CE,Nordeste,19934,20060,20183,1,23007,7ª Região Aracati,2305357
2305407,Icó/CE,CE,Nordeste,68018,68162,68303,1,23017,17ª Região Icó,2305407
2305506,Iguatu/CE,CE,Nordeste,102498,103074,103633,1,23018,18ª Região Iguatú,2305506
2305605,Independência/CE,CE,Nordeste,26178,26187,26196,1,23015,15ª Região Crateús,2305605
2305654,Ipaporanga/CE,CE,Nordeste,11593,11596,11597,1,23015,15ª Região Crateús,2305654
2305704,Ipaumirim/CE,CE,Nordeste,12463,12485,12507,1,23017,17ª Região Icó,2305704
2305803,Ipu/CE,CE,Nordeste,41964,42058,42148,1,23011,11ª Região Sobral,2305803
2305902,Ipueiras/CE,CE,Nordeste,38166,38114,38064,1,23015,15ª Região Crateús,2305902
2306009,Iracema/CE,CE,Nordeste,14297,14326,14351,1,23010,10ª Região Limoeiro do Norte,2306009
2306108,Irauçuba/CE,CE,Nordeste,24156,24305,24450,1,23011,11ª Região Sobral,2306108
2306207,Itaiçaba/CE,CE,Nordeste,7827,7866,7904,1,23007,7ª Região Aracati,2306207
2306256,Itaitinga/CE,CE,Nordeste,37980,38325,38661,0,23001,1ª Região Fortaleza,2306256
2306306,Itapajé/CE,CE,Nordeste,52675,53067,53448,1,23002,2ª Região Caucaia,2306306
2306405,Itapipoca/CE,CE,Nordeste,129358,130539,131687,1,23006,6ª Região Itapipoca,2306405
2306504,Itapiúna/CE,CE,Nordeste,20382,20520,20653,1,23004,4ª Região Baturité,2306504
2306553,Itarema/CE,CE,Nordeste,41826,42215,42595,1,23012,12ª Região Acaraú,2306553
2306603,Itatira/CE,CE,Nordeste,21647,21836,22018,1,23005,5ª Região Canindé,2306603
2306702,Jaguaretama/CE,CE,Nordeste,18162,18147,18133,1,23009,9ª Região Russas,2306702
2306801,Jaguaribara/CE,CE,Nordeste,11401,11492,11580,1,23010,10ª Região Limoeiro do Norte,2306801
2306900,Jaguaribe/CE,CE,Nordeste,34682,34636,34592,1,23010,10ª Região Limoeiro do Norte,2306900
2307007,Jaguaruana/CE,CE,Nordeste,33705,33834,33960,1,23009,9ª Região Russas,2307007
2307106,Jardim/CE,CE,Nordeste,27174,27181,27187,1,23021,21ª Região Juazeiro do Norte,2307106
2307205,Jati/CE,CE,Nordeste,8111,8130,8150,1,23019,19ª Região Brejo Santo,2307205
2307254,Jijoca de Jericoacoara/CE,CE,Nordeste,19816,20087,20351,1,23012,12ª Região Acaraú,2307254
2307304,Juazeiro do Norte/CE,CE,Nordeste,274207,276264,278264,1,23021,21ª Região Juazeiro do Norte,2307304
2307403,Jucás/CE,CE,Nordeste,24833,24892,24949,1,23018,18ª Região Iguatú,2307403
2307502,Lavras da Mangabeira/CE,CE,Nordeste,31508,31492,31476,1,23017,17ª Região Icó,2307502
2307601,Limoeiro do Norte/CE,CE,Nordeste,59540,59890,60232,1,23010,10ª Região Limoeiro do Norte,2307601
2307635,Madalena/CE,CE,Nordeste,19691,19864,20031,1,23005,5ª Região Canindé,2307635
2307650,Maracanaú/CE,CE,Nordeste,227886,229458,230986,0,23003,3ª Região Maracanaú,2307650
2307700,Maranguape/CE,CE,Nordeste,128978,130346,131677,0,23003,3ª Região Maracanaú,2307700
2307809,Marco/CE,CE,Nordeste,27361,27595,27822,1,23012,12ª Região Acaraú,2307809
2307908,Martinópole/CE,CE,Nordeste,11233,11321,11407,1,23016,16ª Região Camocim,2307908
2308005,Massapê/CE,CE,Nordeste,38737,39044,39341,1,23011,11ª Região Sobral,2308005
2308104,Mauriti/CE,CE,Nordeste,47962,48168,48370,1,23019,19ª Região Brejo Santo,2308104
2308203,Meruoca/CE,CE,Nordeste,15057,15185,15309,1,23011,11ª Região Sobral,2308203
2308302,Milagres/CE,CE,Nordeste,27512,27462,27413,1,23019,19ª Região Brejo Santo,2308302
2308351,Milhã/CE,CE,Nordeste,13155,13142,13129,1,23008,8ª Região Quixadá,2308351
2308377,Miraíma/CE,CE,Nordeste,13818,13894,13965,1,23006,6ª Região Itapipoca,2308377
2308401,Missão Velha/CE,CE,Nordeste,35393,35480,35566,1,23021,21ª Região Juazeiro do Norte,2308401
2308500,Mombaça/CE,CE,Nordeste,43797,43858,43917,1,23018,18ª Região Iguatú,2308500
2308609,Monsenhor Tabosa/CE,CE,Nordeste,17234,17249,17264,1,23015,15ª Região Crateús,2308609
2308708,Morada Nova/CE,CE,Nordeste,61890,61738,61590,1,23009,9ª Região Russas,2308708
2308807,Moraújo/CE,CE,Nordeste,8724,8779,8833,1,23011,11ª Região Sobral,2308807
2308906,Morrinhos/CE,CE,Nordeste,22534,22685,22830,1,23012,12ª Região Acaraú,2308906
2309003,Mucambo/CE,CE,Nordeste,14537,14549,14561,1,23011,11ª Região Sobral,2309003
2309102,Mulungu/CE,CE,Nordeste,10823,10941,11056,1,23004,4ª Região Baturité,2309102
2309201,Nova Olinda/CE,CE,Nordeste,15565,15684,15798,1,23020,20ª Região Crato,2309201
2309300,Nova Russas/CE,CE,Nordeste,32328,32408,32487,1,23015,15ª Região Crateús,2309300
2309409,Novo Oriente/CE,CE,Nordeste,28607,28673,28737,1,23015,15ª Região Crateús,2309409
2309458,Ocara/CE,CE,Nordeste,25703,25833,25958,1,23022,22ª Região Cascavel,2309458
2309508,Orós/CE,CE,Nordeste,21427,21384,21342,1,23017,17ª Região Icó,2309508
2309607,Pacajus/CE,CE,Nordeste,72203,73188,74145,0,23022,22ª Região Cascavel,2309607
2309706,Pacatuba/CE,CE,Nordeste,83432,84554,85647,0,23003,3ª Região Maracanaú,2309706
2309805,Pacoti/CE,CE,Nordeste,12261,12288,12313,1,23004,4ª Região Baturité,2309805
2309904,Pacujá/CE,CE,Nordeste,6533,6549,6565,1,23011,11ª Região Sobral,2309904
2310001,Palhano/CE,CE,Nordeste,9386,9422,9458,1,23009,9ª Região Russas,2310001
2310100,Palmácia/CE,CE,Nordeste,13322,13439,13553,1,23003,3ª Região Maracanaú,2310100
2310209,Paracuru/CE,CE,Nordeste,35076,35304,35526,0,23002,2ª Região Caucaia,2310209
2310258,Paraipaba/CE,CE,Nordeste,32744,32992,33232,0,23002,2ª Região Caucaia,2310258
2310308,Parambu/CE,CE,Nordeste,31521,31455,31391,1,23014,14ª Região Tauá,2310308
2310407,Paramoti/CE,CE,Nordeste,12226,12252,12276,1,23005,5ª Região Canindé,2310407
2310506,Pedra Branca/CE,CE,Nordeste,43258,43309,43359,1,23008,8ª Região Quixadá,2310506
2310605,Penaforte/CE,CE,Nordeste,9077,9143,9207,1,23019,19ª Região Brejo Santo,2310605
2310704,Pentecoste/CE,CE,Nordeste,37751,37900,38045,1,23002,2ª Região Caucaia,2310704
2310803,Pereiro/CE,CE,Nordeste,16307,16331,16356,1,23010,10ª Região Limoeiro do Norte,2310803
2310852,Pindoretama/CE,CE,Nordeste,20567,20769,20964,0,23022,22ª Região Cascavel,2310852
2310902,Piquet Carneiro/CE,CE,Nordeste,16959,17086,17210,1,23018,18ª Região Iguatú,2310902
2310951,Pires Ferreira/CE,CE,Nordeste,10951,11001,11052,1,23011,11ª Região Sobral,2310951
2311009,Poranga/CE,CE,Nordeste,12336,12347,12358,1,23015,15ª Região Crateús,2311009
2311108,Porteiras/CE,CE,Nordeste,14996,14958,14920,1,23019,19ª Região Brejo Santo,2311108
2311207,Potengi/CE,CE,Nordeste,11045,11106,11165,1,23020,20ª Região Crato,2311207
2311231,Potiretama/CE,CE,Nordeste,6419,6437,6455,1,23010,10ª Região Limoeiro do Norte,2311231
2311264,Quiterianópolis/CE,CE,Nordeste,21084,21166,21246,1,23015,15ª Região Crateús,2311264
2311306,Quixadá/CE,CE,Nordeste,87728,88321,88899,1,23008,8ª Região Quixadá,2311306
2311355,Quixelô/CE,CE,Nordeste,16178,16147,16116,1,23018,18ª Região Iguatú,2311355
2311405,Quixeramobim/CE,CE,Nordeste,81082,81778,82455,1,23008,8ª Região Quixadá,2311405
2311504,Quixeré/CE,CE,Nordeste,22149,22293,22432,1,23010,10ª Região Limoeiro do Norte,2311504
2311603,Redenção/CE,CE,Nordeste,29053,29146,29238,1,23003,3ª Região Maracanaú,2311603
2311702,Reriutaba/CE,CE,Nordeste,18491,18385,18279,1,23011,11ª Região Sobral,2311702
2311801,Russas/CE,CE,Nordeste,78194,78882,79550,1,23009,9ª Região Russas,2311801
2311900,Saboeiro/CE,CE,Nordeste,15819,15788,15757,1,23018,18ª Região Iguatú,2311900
2311959,Salitre/CE,CE,Nordeste,16554,16635,16714,1,23020,20ª Região Crato,2311959
2312007,Santana do Acaraú/CE,CE,Nordeste,32452,32654,32851,1,23011,11ª Região Sobral,2312007
2312106,Santana do Cariri/CE,CE,Nordeste,17700,17712,17726,1,23020,20ª Região Crato,2312106
2312205,Santa Quitéria/CE,CE,Nordeste,43703,43711,43719,1,23011,11ª Região Sobral,2312205
2312304,São Benedito/CE,CE,Nordeste,47903,48131,48354,1,23013,13ª Região Tianguá,2312304
